L -1478.6744, 36.7387, 140.2565,  -1484.4644, 49.6158, 140.2520,  0, 0, 0
L -1484.0496, 6.2285, 140.2520,  -1478.6744, 36.7387, 140.2565,  0, 0, 0
L -1477.6997, -1.0050, 140.2520,  -1484.0496, 6.2285, 140.2520,  0, 0, 0
L -1481.4360, -17.0420, 140.2520,  -1477.6997, -1.0050, 140.2520,  0, 0, 0
L -1501.1581, -19.3442, 140.2520,  -1481.4360, -17.0420, 140.2520,  0, 0, 0
L -1509.8004, -31.1130, 140.2840,  -1501.1581, -19.3442, 140.2520,  0, 0, 0
L -1511.9941, -32.5357, 140.2902,  -1509.8004, -31.1130, 140.2840,  0, 0, 0
L -892.4252, 465.6807, 143.1869,  -892.5792, 451.5250, 143.0697,  0, 0, 0
L -1502.3143, -63.9026, 103.5059,  -1504.2512, -57.4973, 103.5021,  0, 0, 0
L -1499.4620, -73.3376, 103.5059,  -1502.3143, -63.9026, 103.5059,  0, 0, 0
L -1498.8848, -75.2507, 103.5179,  -1499.4620, -73.3376, 103.5059,  0, 0, 0
L -1483.0747, -75.8814, 103.5054,  -1498.8848, -75.2507, 103.5179,  0, 0, 0
L -1481.1713, -75.9490, 103.5125,  -1483.0747, -75.8814, 103.5054,  0, 0, 0
L -1453.3281, -82.8938, 103.5153,  -1481.1713, -75.9490, 103.5125,  0, 0, 0
L -1451.4766, -83.3571, 103.5165,  -1453.3281, -82.8938, 103.5153,  0, 0, 0
L -1427.9353, -71.9603, 103.5406,  -1451.4766, -83.3571, 103.5165,  0, 0, 0
L -1426.1619, -71.1043, 103.5048,  -1427.9353, -71.9603, 103.5406,  0, 0, 0
L -1418.1674, -64.3589, 106.6421,  -1426.1619, -71.1043, 103.5048,  0, 0, 0
L -1410.6122, -57.8726, 109.9715,  -1418.1674, -64.3589, 106.6421,  0, 0, 0
L -1409.0774, -56.5152, 109.8463,  -1410.6122, -57.8726, 109.9715,  0, 0, 0
L -1407.6443, -55.3369, 111.2697,  -1409.0774, -56.5152, 109.8463,  0, 0, 0
L -1406.2240, -54.3310, 114.6539,  -1407.6443, -55.3369, 111.2697,  0, 0, 0
L -1383.9177, -54.2744, 116.7148,  -1406.2240, -54.3310, 114.6539,  0, 0, 0
L -1381.9990, -54.2214, 117.6422,  -1383.9177, -54.2744, 116.7148,  0, 0, 0
L -1380.5922, -52.8939, 118.7217,  -1381.9990, -54.2214, 117.6422,  0, 0, 0
L -1379.9083, -51.1417, 119.4125,  -1380.5922, -52.8939, 118.7217,  0, 0, 0
L -1379.5638, -49.3207, 119.2156,  -1379.9083, -51.1417, 119.4125,  0, 0, 0
L -1379.0089, -46.9102, 120.3532,  -1379.5638, -49.3207, 119.2156,  0, 0, 0
L -1378.5060, -44.7987, 121.4841,  -1379.0089, -46.9102, 120.3532,  0, 0, 0
L -1378.2295, -43.5972, 122.0460,  -1378.5060, -44.7987, 121.4841,  0, 0, 0
L -1377.8334, -41.5561, 121.8050,  -1378.2295, -43.5972, 122.0460,  0, 0, 0
L -1377.4347, -39.6704, 122.2952,  -1377.8334, -41.5561, 121.8050,  0, 0, 0
L -1376.8710, -37.2856, 123.5195,  -1377.4347, -39.6704, 122.2952,  0, 0, 0
L -1376.5187, -35.7456, 124.1858,  -1376.8710, -37.2856, 123.5195,  0, 0, 0
L -1376.0969, -33.8434, 124.8495,  -1376.5187, -35.7456, 124.1858,  0, 0, 0
L -1375.7808, -32.5706, 125.8234,  -1376.0969, -33.8434, 124.8495,  0, 0, 0
L -1375.3899, -30.9918, 127.0068,  -1375.7808, -32.5706, 125.8234,  0, 0, 0
L -1375.0841, -29.8154, 128.0998,  -1375.3899, -30.9918, 127.0068,  0, 0, 0
L -1374.6776, -27.9760, 128.7082,  -1375.0841, -29.8154, 128.0998,  0, 0, 0
L -1374.0488, -26.0907, 130.2359,  -1374.6776, -27.9760, 128.7082,  0, 0, 0
L -1372.7085, -25.0683, 134.7802,  -1374.0488, -26.0907, 130.2359,  0, 0, 0
L -1371.8788, -22.8325, 139.4385,  -1372.7085, -25.0683, 134.7802,  0, 0, 0
L -1371.9133, -21.8975, 139.8837,  -1371.8788, -22.8325, 139.4385,  0, 0, 0
L -1371.9556, -20.7597, 140.0773,  -1371.9133, -21.8975, 139.8837,  0, 0, 0
L -1369.5139, -21.7898, 140.3650,  -1371.9556, -20.7597, 140.0773,  0, 0, 0
L -1367.9279, -20.2813, 140.7479,  -1369.5139, -21.7898, 140.3650,  0, 0, 0
L -1410.5608, 197.1380, 146.2312,  -1371.2899, 197.1742, 146.2416,  0, 0, 0
L -1410.6672, 173.7105, 144.7519,  -1410.5608, 197.1380, 146.2312,  0, 0, 0
L -1421.6720, 173.4707, 144.7519,  -1410.6672, 173.7105, 144.7519,  0, 0, 0
L -1421.5767, 186.2264, 144.7519,  -1421.6720, 173.4707, 144.7519,  0, 0, 0
L -1417.2246, 185.7208, 144.7519,  -1421.5767, 186.2264, 144.7519,  0, 0, 0
L -1417.3417, 202.5001, 148.1998,  -1417.2246, 185.7208, 144.7519,  0, 0, 0
L -1366.8553, 202.2189, 140.8163,  -1417.3417, 202.5001, 148.1998,  0, 0, 0
L -1365.3602, 137.8640, 140.2519,  -1366.8553, 202.2189, 140.8163,  0, 0, 0
L -1417.0917, 138.0284, 141.1892,  -1365.3602, 137.8640, 140.2519,  0, 0, 0
L -1416.7352, 150.8716, 144.7519,  -1417.0917, 138.0284, 141.1892,  0, 0, 0
L -1421.7521, 150.8025, 147.2983,  -1416.7352, 150.8716, 144.7519,  0, 0, 0
L -1421.8679, 156.7388, 144.7519,  -1421.7521, 150.8025, 147.2983,  0, 0, 0
L -1412.5925, 156.7348, 144.7519,  -1421.8679, 156.7388, 144.7519,  0, 0, 0
L -1412.2648, 141.9094, 146.2519,  -1412.5925, 156.7348, 144.7519,  0, 0, 0
L -1370.2350, 141.4737, 146.2519,  -1412.2648, 141.9094, 146.2519,  0, 0, 0
L -1371.2899, 197.1742, 146.2430,  -1370.2350, 141.4737, 146.2519,  0, 0, 0
L -896.8733, 32.9853, 140.2517,  -867.7351, 56.2138, 135.7518,  0, 0, 0
L -906.7649, 32.9854, 143.2315,  -896.8733, 32.9853, 140.2517,  0, 0, 0
L -906.7647, 90.7351, 135.7520,  -906.7649, 32.9854, 143.2315,  0, 0, 0
L -975.7352, 90.7349, 135.7520,  -906.7647, 90.7351, 135.7520,  0, 0, 0
L -975.7354, 32.9848, 135.7520,  -975.7352, 90.7349, 135.7520,  0, 0, 0
L -985.7291, 32.9850, 135.7520,  -975.7354, 32.9848, 135.7520,  0, 0, 0
L -1014.7083, 56.1690, 135.7520,  -985.7291, 32.9850, 135.7520,  0, 0, 0
L -1014.7646, 63.0146, 135.7520,  -1014.7083, 56.1690, 135.7520,  0, 0, 0
L -1006.5147, 63.0152, 135.7520,  -1014.7646, 63.0146, 135.7520,  0, 0, 0
L -1006.5147, 69.0622, 135.7520,  -1006.5147, 63.0152, 135.7520,  0, 0, 0
L -1056.7198, 68.1888, 135.8507,  -1006.5147, 69.0622, 135.7520,  0, 0, 0
L -1056.7354, 66.4396, 135.8517,  -1056.7198, 68.1888, 135.8507,  0, 0, 0
L -1057.4590, 66.5859, 135.9003,  -1056.7354, 66.4396, 135.8517,  0, 0, 0
L -1059.0973, 65.4912, 139.8289,  -1057.4590, 66.5859, 135.9003,  0, 0, 0
L -1060.6051, 64.4815, 142.5531,  -1059.0973, 65.4912, 139.8289,  0, 0, 0
