L 689.0000, -279.0000, -23.0000,  685.0000, -279.0000, -23.0000,  0, 0, 0
L 691.0000, -279.0000, -24.0000,  689.0000, -279.0000, -23.0000,  0, 0, 0
L 691.0000, -289.0000, -26.0000,  691.0000, -279.0000, -24.0000,  0, 0, 0
L 691.0000, -290.0000, -27.0000,  691.0000, -289.0000, -26.0000,  0, 0, 0
L 692.0000, -292.0000, -27.0000,  691.0000, -290.0000, -27.0000,  0, 0, 0
L 692.0000, -294.0000, -27.0000,  692.0000, -292.0000, -27.0000,  0, 0, 0
L 693.0000, -296.0000, -27.0000,  692.0000, -294.0000, -27.0000,  0, 0, 0
L 694.0000, -297.0000, -27.0000,  693.0000, -296.0000, -27.0000,  0, 0, 0
L 696.0000, -297.0000, -27.0000,  694.0000, -297.0000, -27.0000,  0, 0, 0
L 698.0000, -293.0000, -27.0000,  696.0000, -297.0000, -27.0000,  0, 0, 0
L 698.0000, -291.0000, -27.0000,  698.0000, -293.0000, -27.0000,  0, 0, 0
L 697.0000, -283.0000, -27.0000,  698.0000, -291.0000, -27.0000,  0, 0, 0
L 697.0000, -281.0000, -27.0000,  697.0000, -283.0000, -27.0000,  0, 0, 0
L 696.0000, -279.0000, -27.0000,  697.0000, -281.0000, -27.0000,  0, 0, 0
L 698.0000, -278.0000, -27.0000,  696.0000, -279.0000, -27.0000,  0, 0, 0
L 699.0000, -277.0000, -27.0000,  698.0000, -278.0000, -27.0000,  0, 0, 0
L 698.0000, -274.0000, -27.0000,  699.0000, -277.0000, -27.0000,  0, 0, 0
L 697.0000, -254.0000, -27.0000,  698.0000, -274.0000, -27.0000,  0, 0, 0
L 697.0000, -252.0000, -27.0000,  697.0000, -254.0000, -27.0000,  0, 0, 0
L 695.0000, -251.0000, -26.0000,  697.0000, -252.0000, -27.0000,  0, 0, 0
L 694.0000, -253.0000, -25.0000,  695.0000, -251.0000, -26.0000,  0, 0, 0
L 693.0000, -254.0000, -27.0000,  694.0000, -253.0000, -25.0000,  0, 0, 0
L 691.0000, -255.0000, -27.0000,  693.0000, -254.0000, -27.0000,  0, 0, 0
L 690.0000, -257.0000, -27.0000,  691.0000, -255.0000, -27.0000,  0, 0, 0
L 668.0000, -257.0000, -27.0000,  690.0000, -257.0000, -27.0000,  0, 0, 0
L 666.0000, -256.0000, -26.0000,  668.0000, -257.0000, -27.0000,  0, 0, 0
L 665.0000, -255.0000, -26.0000,  666.0000, -256.0000, -26.0000,  0, 0, 0
L 664.0000, -253.0000, -27.0000,  665.0000, -255.0000, -26.0000,  0, 0, 0
L 663.0000, -252.0000, -27.0000,  664.0000, -253.0000, -27.0000,  0, 0, 0
L 663.0000, -241.0000, -27.0000,  663.0000, -252.0000, -27.0000,  0, 0, 0
L 665.0000, -228.0000, -27.0000,  663.0000, -241.0000, -27.0000,  0, 0, 0
