L 84.8421, -55.9064, -0.2467,  89.5839, -51.1646, -0.2467,  0, 0, 0
L 89.5833, -60.6490, -0.2467,  84.8421, -55.9064, -0.2467,  0, 0, 0
L 94.3258, -55.9070, -0.2467,  89.5833, -60.6490, -0.2467,  0, 0, 0
L 89.5839, -51.1646, -0.2467,  94.3258, -55.9070, -0.2467,  0, 0, 0
L 105.6591, -35.0895, -0.2467,  110.4008, -39.8315, -0.2467,  0, 0, 0
L 100.9163, -39.8321, -0.2467,  105.6591, -35.0895, -0.2467,  0, 0, 0
L 105.6600, -44.5724, -0.2467,  100.9163, -39.8321, -0.2467,  0, 0, 0
L 110.4008, -39.8315, -0.2467,  105.6600, -44.5724, -0.2467,  0, 0, 0
L 30.2832, -55.9921, -0.3196,  23.5762, -55.9906, -0.3203,  0, 0, 0
L 23.5762, -55.9906, -0.3212,  23.5760, -49.2845, -0.3203,  0, 0, 0
L 30.2808, -49.2853, -0.3203,  30.2832, -55.9921, -0.3203,  0, 0, 0
L 23.5760, -49.2845, -0.3203,  30.2808, -49.2853, -0.3203,  0, 0, 0
L 32.3537, -37.5777, -0.3203,  27.4674, -42.4656, -0.3203,  0, 0, 0
L 27.6127, -32.8365, -0.3203,  32.3537, -37.5777, -0.3203,  0, 0, 0
L 22.9356, -37.5127, -0.3203,  27.6127, -32.8365, -0.3203,  0, 0, 0
L 27.4674, -42.4656, -0.3203,  22.9356, -37.5127, -0.3203,  0, 0, 0
L -27.6134, -42.3202, -0.3203,  -32.3540, -37.5770, -0.3203,  0, 0, 0
L -22.8700, -37.5787, -0.3203,  -27.6134, -42.3202, -0.3203,  0, 0, 0
L -27.6123, -32.8364, -0.3203,  -22.8700, -37.5787, -0.3203,  0, 0, 0
L -32.3540, -37.5770, -0.3203,  -27.6123, -32.8364, -0.3203,  0, 0, 0
L -30.2827, -55.9907, -0.3193,  -30.2812, -49.2630, -0.3203,  0, 0, 0
L -23.5763, -55.9919, -0.3203,  -30.2827, -55.9907, -0.3203,  0, 0, 0
L -23.5752, -49.3215, -0.3203,  -23.5763, -55.9919, -0.3203,  0, 0, 0
L -30.2812, -49.2630, -0.3203,  -23.5752, -49.3215, -0.3203,  0, 0, 0
L -47.6005, 52.0047, -0.3203,  -40.8956, 52.0048, -0.3203,  0, 0, 0
L -47.6006, 45.2984, -0.3203,  -47.6005, 52.0047, -0.3203,  0, 0, 0
L -40.8939, 45.2983, -0.3203,  -47.6006, 45.2984, -0.3203,  0, 0, 0
L -40.8956, 52.0048, -0.3203,  -40.8939, 45.2983, -0.3203,  0, 0, 0
L -23.5748, 56.9562, -0.3203,  -23.5768, 50.2357, -0.3203,  0, 0, 0
L -30.2819, 56.9571, -0.3203,  -23.5748, 56.9562, -0.3203,  0, 0, 0
L -30.2824, 50.2873, -0.3203,  -30.2819, 56.9571, -0.3203,  0, 0, 0
L -23.5768, 50.2357, -0.1591,  -30.2824, 50.2873, -0.3203,  0, 0, 0
L 47.6003, 45.2984, -0.3203,  40.8950, 45.2982, -0.3203,  0, 0, 0
L 47.6007, 52.0035, -0.3203,  47.6003, 45.2984, -0.3203,  0, 0, 0
L 40.8941, 52.0055, -0.3203,  47.6007, 52.0035, -0.3203,  0, 0, 0
L 40.8950, 45.2982, -0.3203,  40.8941, 52.0055, -0.3203,  0, 0, 0
L 30.2820, 56.9563, -0.3203,  30.2820, 50.2511, -0.3203,  0, 0, 0
L 23.5760, 56.9568, -0.3203,  30.2820, 56.9563, -0.3203,  0, 0, 0
L 23.5758, 50.2495, -0.3203,  23.5760, 56.9568, -0.3203,  0, 0, 0
L 30.2820, 50.2511, -0.2087,  23.5758, 50.2495, -0.1592,  0, 0, 0
L 63.4986, -39.6722, 30.4020,  63.5610, -73.5170, 30.4020,  0, 0, 0
L 78.5158, -23.2535, 30.4020,  63.4986, -39.6722, 30.4020,  0, 0, 0
L 78.5094, 24.3920, 30.4020,  78.5158, -23.2535, 30.4020,  0, 0, 0
L 78.5094, 24.3920, 30.4020,  63.5143, 39.4458, 30.4020,  0, 0, 0
L 63.5146, 73.5147, 30.4020,  63.5143, 39.4458, 30.4020,  0, 0, 0
L -63.5169, 73.5146, 30.4020,  63.5146, 73.5147, 30.4020,  0, 0, 0
L -63.5143, 39.4459, 30.4020,  -63.5169, 73.5146, 30.4020,  0, 0, 0
L -78.5149, 24.3860, 30.4020,  -63.5143, 39.4459, 30.4020,  0, 0, 0
L -78.5149, 24.3860, 30.4020,  -78.5147, -24.3852, 30.4020,  0, 0, 0
L -78.5147, -24.3852, 30.4020,  -63.5343, -39.4269, 30.4020,  0, 0, 0
L -63.5063, -73.5144, 30.4020,  -63.5343, -39.4269, 30.4020,  0, 0, 0
L -63.5063, -73.5144, 30.4020,  63.5610, -73.5170, 30.4020,  0, 0, 0
L -26.7731, -52.3867, 30.0639,  -26.7573, -38.1660, 30.0639,  0, 0, 0
L 26.7744, -53.1410, 30.0639,  -26.7731, -52.3867, 30.0639,  0, 0, 0
L 26.7580, -38.2690, 30.0639,  26.7744, -53.1410, 30.0639,  0, 0, 0
L 31.4674, -33.1277, 30.4020,  26.7580, -38.2690, 30.0639,  0, 0, 0
L 55.6513, -9.3180, 15.2020,  31.4674, -33.1277, 30.4020,  0, 0, 0
L 55.9404, 8.8664, 15.2020,  55.6513, -9.3180, 15.2020,  0, 0, 0
L 29.7695, 34.4788, 0.0020,  55.9404, 8.8664, 15.2020,  0, 0, 0
L 26.8154, 31.8666, 0.0020,  29.7695, 34.4788, 0.0020,  0, 0, 0
L 37.5697, 41.8991, 0.0020,  40.0182, 44.0319, 0.0020,  0, 0, 0
L 61.6143, 16.8259, 15.2020,  37.5697, 41.8991, 0.0020,  0, 0, 0
L 62.2558, -16.3084, 15.9051,  61.6143, 16.8259, 15.2020,  0, 0, 0
L 36.5379, -40.6713, 30.0639,  62.2558, -16.3084, 15.9051,  0, 0, 0
L 37.8331, -44.8049, 30.0639,  36.5379, -40.6713, 30.0639,  0, 0, 0
L 39.5490, -47.2083, 30.0639,  37.8331, -44.8049, 30.0639,  0, 0, 0
L 42.2126, -47.5593, 30.0638,  39.5490, -47.2083, 30.0639,  0, 0, 0
L 43.4996, -46.3694, 30.0638,  42.2126, -47.5593, 30.0638,  0, 0, 0
L 46.3599, -43.5092, 30.0638,  43.4996, -46.3694, 30.0638,  0, 0, 0
L 68.7071, -21.1619, 30.0638,  46.3599, -43.5092, 30.0638,  0, 0, 0
L 68.7140, 20.8526, 30.0638,  68.7071, -21.1619, 30.0638,  0, 0, 0
L 44.2475, 45.3361, 30.0638,  68.7140, 20.8526, 30.0638,  0, 0, 0
L 45.3612, 53.8835, 30.0638,  44.2475, 45.3361, 30.0638,  0, 0, 0
L -44.0412, 53.8818, 30.0639,  45.3612, 53.8835, 30.0638,  0, 0, 0
L -44.9178, 44.6657, 30.0639,  -44.0412, 53.8818, 30.0639,  0, 0, 0
L -68.6643, 20.9025, 30.0639,  -44.9178, 44.6657, 30.0639,  0, 0, 0
L -68.9896, -20.8789, 30.0639,  -68.6643, 20.9025, 30.0639,  0, 0, 0
L -41.7183, -48.1507, 30.0639,  -68.9896, -20.8789, 30.0639,  0, 0, 0
L -38.4102, -45.5631, 30.0639,  -41.7183, -48.1507, 30.0639,  0, 0, 0
L -36.6597, -43.8413, 30.0639,  -38.4102, -45.5631, 30.0639,  0, 0, 0
L -37.5439, -41.1460, 30.0639,  -36.6597, -43.8413, 30.0639,  0, 0, 0
L -38.1365, -40.5537, 30.4020,  -37.5439, -41.1460, 30.0639,  0, 0, 0
L -38.7378, -39.9526, 30.4020,  -38.1365, -40.5537, 30.4020,  0, 0, 0
L -61.9294, -15.8157, 15.8252,  -38.7378, -39.9526, 30.4020,  0, 0, 0
L -61.7058, 17.7080, 15.2020,  -61.9294, -15.8157, 15.8252,  0, 0, 0
L -37.8191, 41.6677, 0.0018,  -61.7058, 17.7080, 15.2020,  0, 0, 0
L -30.2146, 34.6077, 0.0020,  -55.8867, 10.0037, 14.4020,  0, 0, 0
L -55.7712, -8.7849, 15.2021,  -55.8867, 10.0037, 15.2020,  0, 0, 0
L -31.3736, -33.0319, 30.4020,  -55.7712, -8.7849, 15.2021,  0, 0, 0
L -26.7573, -38.1660, 30.0639,  -31.3736, -33.0319, 30.4020,  0, 0, 0
L -37.8191, 41.6677, 0.0020,  -39.7813, 44.2675, 0.0020,  0, 0, 0
L -37.8432, 42.1115, 0.0020,  -37.8432, 42.1115, 0.0020,  0, 0, 0
L -30.2146, 34.6077, 0.0030,  -26.9876, 31.5352, 0.0020,  0, 0, 0
