L 646.3066, -1219.2484, 2.9610,  674.1474, -1191.4110, 3.0166,  0, 0, 0
L 645.4760, -1221.1531, 2.9606,  646.3066, -1219.2484, 2.9610,  0, 0, 0
L 230.6861, -785.2223, 41.5572,  23.1959, -784.9401, 40.8349,  0, 0, 0
L 231.0168, -845.1976, 40.4715,  230.6861, -785.2223, 41.5572,  0, 0, 0
L 241.3806, -845.2416, 40.4889,  231.0168, -845.1976, 40.4886,  0, 0, 0
L 248.1080, -851.9686, 40.4894,  241.3806, -845.2416, 40.4889,  0, 0, 0
L 248.1795, -912.1646, 40.4920,  248.1080, -851.9686, 40.4894,  0, 0, 0
L 255.6990, -919.3132, 40.4905,  248.1795, -912.1646, 40.4901,  0, 0, 0
L 315.2769, -919.3943, 40.4911,  255.6990, -919.3132, 40.4918,  0, 0, 0
L 322.2447, -926.1116, 40.4914,  315.2769, -919.3943, 40.4911,  0, 0, 0
L 322.2448, -985.6254, 40.4920,  322.2447, -926.1116, 40.4914,  0, 0, 0
L 315.5176, -992.3529, 40.4929,  322.2448, -985.6254, 40.4920,  0, 0, 0
L 255.6974, -992.2790, 40.4935,  315.5176, -992.3529, 40.4929,  0, 0, 0
L 248.0100, -999.8763, 40.4942,  255.6974, -992.2790, 40.4938,  0, 0, 0
L 248.1018, -1059.7621, 40.4948,  248.0100, -999.8763, 40.4943,  0, 0, 0
L 241.3748, -1066.4896, 40.4954,  248.1018, -1059.7621, 40.4948,  0, 0, 0
L 181.8608, -1066.4896, 40.4960,  241.3748, -1066.4896, 40.4954,  0, 0, 0
L 175.1335, -1059.7627, 40.4966,  181.8608, -1066.4896, 40.4960,  0, 0, 0
L 175.0620, -999.6517, 40.4992,  175.1335, -1059.7627, 40.4966,  0, 0, 0
L 167.5170, -992.4170, 40.4977,  175.0620, -999.6517, 40.4971,  0, 0, 0
L 107.7247, -992.3467, 40.4983,  167.5170, -992.4170, 40.4988,  0, 0, 0
L 100.9969, -985.6196, 40.4988,  107.7247, -992.3467, 40.4983,  0, 0, 0
L 100.9968, -926.1058, 40.4994,  100.9969, -985.6196, 40.4988,  0, 0, 0
L 107.7238, -919.3784, 40.5001,  100.9968, -926.1058, 40.4994,  0, 0, 0
L 167.7592, -919.3881, 40.4944,  107.7238, -919.3784, 40.5001,  0, 0, 0
L 175.1497, -911.7314, 40.4880,  167.7592, -919.3881, 40.4917,  0, 0, 0
L 175.1398, -851.9692, 40.4876,  175.1497, -911.7314, 40.4871,  0, 0, 0
L 181.8668, -845.2417, 40.4884,  175.1398, -851.9692, 40.4876,  0, 0, 0
L 202.1453, -845.1633, 40.4906,  181.8668, -845.2417, 40.4884,  0, 0, 0
L 202.5527, -813.1701, 40.9574,  202.1453, -845.1633, 40.4716,  0, 0, 0
L 22.9580, -813.3808, 40.9819,  202.5527, -813.1701, 40.9385,  0, 0, 0
L 23.1440, -845.2558, 40.4773,  22.9580, -813.3808, 40.9550,  0, 0, 0
L 43.5145, -845.2452, 40.4199,  23.1440, -845.2558, 40.4207,  0, 0, 0
L 92.6685, -894.3991, 40.4915,  43.5145, -845.2452, 40.4199,  0, 0, 0
L 92.6687, -963.9129, 40.4918,  92.6685, -894.3991, 40.4915,  0, 0, 0
L 43.8492, -1012.7188, 40.4921,  92.6687, -963.9129, 40.4918,  0, 0, 0
L -25.9983, -1013.0669, 40.4924,  43.8492, -1012.7188, 40.4921,  0, 0, 0
L -75.1523, -963.9133, 40.4927,  -25.9983, -1013.0669, 40.4924,  0, 0, 0
L -75.1525, -894.3996, 40.4930,  -75.1523, -963.9133, 40.4927,  0, 0, 0
L -26.2312, -845.4915, 40.4932,  -75.1525, -894.3996, 40.4930,  0, 0, 0
L -5.7902, -845.3566, 40.4053,  -26.2312, -845.4915, 40.4932,  0, 0, 0
L -5.3126, -813.1647, 40.9848,  -5.7902, -845.3566, 40.4773,  0, 0, 0
L -154.9521, -813.0776, 40.4701,  -5.3126, -813.1647, 40.9914,  0, 0, 0
L -154.5305, -845.0869, 39.6654,  -154.9521, -813.0776, 40.1873,  0, 0, 0
L -134.6376, -845.1766, 39.6763,  -154.5305, -845.0869, 39.6819,  0, 0, 0
L -134.5522, -885.0849, 39.6785,  -134.6376, -845.1766, 39.6763,  0, 0, 0
L -94.6356, -885.1660, 39.6763,  -134.5522, -885.0849, 39.6781,  0, 0, 0
L -94.6315, -943.9807, 39.6763,  -94.6356, -885.1660, 39.6763,  0, 0, 0
L -134.5482, -944.0653, 39.6773,  -94.6315, -943.9807, 39.6763,  0, 0, 0
L -134.6314, -983.9852, 39.6773,  -134.5482, -944.0653, 39.6785,  0, 0, 0
L -203.4442, -983.9867, 39.6763,  -134.6314, -983.9852, 39.6773,  0, 0, 0
L -203.4481, -845.1765, 39.6764,  -203.4442, -983.9867, 39.6763,  0, 0, 0
L -183.4110, -845.0862, 39.6799,  -203.4481, -845.1765, 39.6764,  0, 0, 0
L -183.0748, -784.8491, 40.7510,  -183.4110, -845.0862, 39.6654,  0, 0, 0
L -5.1425, -784.8232, 40.9576,  -183.0748, -784.8491, 40.7510,  0, 0, 0
L -100.2577, -701.1378, 40.5735,  -100.2566, -693.0596, 40.5735,  0, 0, 0
L -100.2577, -701.1375, 40.5735,  -80.2578, -701.1382, 40.5735,  0, 0, 0
L -111.4472, -701.1379, 40.5735,  -111.4065, -693.2172, 40.5735,  0, 0, 0
L -131.4468, -701.1378, 40.5735,  -111.4472, -701.1379, 40.5735,  0, 0, 0
L -131.4472, -719.8270, 40.5735,  -131.4468, -701.1378, 40.5735,  0, 0, 0
L -111.4472, -719.8274, 40.5735,  -131.4472, -719.8270, 40.5735,  0, 0, 0
L -111.4472, -719.8274, 40.5735,  -111.3697, -727.5497, 40.5735,  0, 0, 0
L -100.2577, -719.8272, 40.5735,  -100.2855, -727.1958, 40.5735,  0, 0, 0
L -80.2578, -719.8271, 40.5735,  -100.2577, -719.8272, 40.5735,  0, 0, 0
L -80.2578, -701.1382, 40.5735,  -80.2578, -719.8271, 40.5735,  0, 0, 0
L 23.2003, -724.6949, 40.9758,  23.1959, -784.9401, 40.9698,  0, 0, 0
L 54.6367, -725.1166, 40.4744,  23.2003, -724.6949, 40.9991,  0, 0, 0
L 54.7254, -744.8787, 40.5830,  54.6367, -725.1166, 40.5875,  0, 0, 0
L 193.5358, -744.8748, 40.5827,  54.7254, -744.8787, 40.5830,  0, 0, 0
L 193.5339, -676.0619, 40.5834,  193.5358, -744.8748, 40.5827,  0, 0, 0
L 153.6149, -676.0616, 40.5827,  193.5339, -676.0619, 40.5834,  0, 0, 0
L 153.5295, -636.0615, 40.5827,  153.6149, -676.0616, 40.5848,  0, 0, 0
L 94.7148, -636.0660, 40.5827,  153.5295, -636.0615, 40.5827,  0, 0, 0
L 94.6340, -675.9826, 40.5848,  94.7148, -636.0660, 40.5827,  0, 0, 0
L 54.7253, -676.0681, 40.5827,  94.6340, -675.9826, 40.5848,  0, 0, 0
L 54.7263, -696.2385, 40.5870,  54.7253, -676.0681, 40.5827,  0, 0, 0
L 23.4448, -696.4270, 40.9740,  54.7263, -696.2385, 40.4744,  0, 0, 0
L -5.1480, -724.4957, 40.9638,  -5.1425, -784.8232, 40.9872,  0, 0, 0
L -36.3813, -696.1273, 40.4730,  -4.9163, -696.1326, 40.9003,  0, 0, 0
L -36.4471, -676.0775, 40.5735,  -36.3813, -696.1273, 40.5764,  0, 0, 0
L -175.2575, -676.0812, 40.5735,  -36.4471, -676.0775, 40.5735,  0, 0, 0
L -175.2555, -744.8941, 40.5735,  -175.2575, -676.0812, 40.5735,  0, 0, 0
L -36.4473, -744.8876, 40.5736,  -175.2555, -744.8941, 40.5735,  0, 0, 0
L -36.4472, -724.6843, 40.5775,  -36.4473, -744.8876, 40.5736,  0, 0, 0
L -5.1480, -724.4957, 40.9942,  -36.4472, -724.6843, 40.4730,  0, 0, 0
L -8.6270, -545.6092, 37.6777,  -5.1132, -546.3798, 37.7054,  0, 0, 0
L 23.4448, -696.4270, 40.9267,  23.7023, -546.2105, 39.4199,  0, 0, 0
L -5.1132, -546.3798, 39.4199,  -4.9163, -696.1326, 40.9814,  0, 0, 0
L 27.2720, -546.2104, 39.0847,  23.7023, -546.2105, 39.0847,  0, 0, 0
L 27.0339, -525.2107, 39.0847,  27.2720, -546.2104, 39.0847,  0, 0, 0
L -1.1585, -430.9181, 5.7595,  -2.1603, -430.8978, 5.7716,  0, 0, 0
L 0.8004, -430.9545, 4.4849,  -1.1585, -430.9181, 5.7595,  0, 0, 0
L 3.4783, -431.3523, 4.3471,  0.8004, -430.9545, 4.4849,  0, 0, 0
L -543.9834, -642.7876, 14.1067,  -544.1362, -707.3461, 14.1667,  0, 0, 0
L -544.1857, -620.8047, 14.1766,  -544.4771, -556.4068, 14.2028,  0, 0, 0
L -363.5464, -624.3502, -2.4357,  -363.1699, -621.3032, -2.4818,  0, 0, 240
L -367.0564, -627.1196, -2.6044,  -363.5464, -624.3502, -2.4357,  0, 0, 240
L -368.4487, -629.5158, -2.5294,  -367.0564, -627.1196, -2.6044,  0, 0, 240
L -370.7476, -631.0834, -2.5624,  -368.4487, -629.5158, -2.5294,  0, 0, 240
