L 87.0144, -136.8161, 31.2871,  87.2208, -138.7055, 31.2870,  0, 0, 0
L 85.2118, -136.4283, 32.0218,  87.0144, -136.8161, 31.2871,  0, 0, 0
L 84.7242, -135.1736, 33.0224,  85.2118, -136.4283, 32.0218,  0, 0, 0
L 83.7747, -133.6248, 32.9768,  84.7242, -135.1736, 33.0224,  0, 0, 0
L 82.3258, -132.3916, 32.5022,  83.7747, -133.6248, 32.9768,  0, 0, 0
L 81.1617, -130.9143, 31.3003,  82.3258, -132.3916, 32.5022,  0, 0, 0
L 79.0840, -126.0936, 28.5625,  81.1617, -130.9143, 31.3003,  0, 0, 0
L 78.5663, -124.9257, 29.4320,  79.0840, -126.0936, 28.5625,  0, 0, 0
L 77.0869, -124.0238, 29.2082,  78.5663, -124.9257, 29.4320,  0, 0, 0
L 75.4784, -123.0403, 28.6569,  77.0869, -124.0238, 29.2082,  0, 0, 0
L 61.7911, -118.0556, 17.9291,  75.4784, -123.0403, 28.6569,  0, 0, 0
L 60.5113, -117.5983, 18.4915,  61.7911, -118.0556, 17.9291,  0, 0, 0
L 59.8349, -119.4181, 18.2306,  60.5113, -117.5983, 18.4915,  0, 0, 0
L 59.2052, -121.1123, 17.7184,  59.8349, -119.4181, 18.2306,  0, 0, 0
L 58.5127, -123.2659, 17.4830,  59.2052, -121.1123, 17.7184,  0, 0, 0
L 58.0542, -124.7142, 17.4183,  58.5127, -123.2659, 17.4830,  0, 0, 0
L 57.7398, -128.4777, 14.7166,  58.0542, -124.7142, 17.4183,  0, 0, 0
L 57.9665, -130.0380, 14.6795,  57.7398, -128.4777, 14.7166,  0, 0, 0
L 49.9878, -141.7387, 14.6795,  57.9665, -130.0380, 14.6795,  0, 0, 0
L 48.8695, -143.3688, 14.6795,  49.9878, -141.7387, 14.6795,  0, 0, 0
L 45.2630, -141.0876, 14.4512,  48.8695, -143.3688, 14.6795,  0, 0, 0
L 33.0197, -133.8598, 15.7344,  45.2630, -141.0876, 14.4512,  0, 0, 0
L 31.5978, -133.0312, 16.3193,  33.0197, -133.8598, 15.7344,  0, 0, 0
L 27.3858, -129.3061, 15.8416,  31.5978, -133.0312, 16.3193,  0, 0, 0
L 26.4784, -128.4643, 15.7968,  27.3858, -129.3061, 15.8416,  0, 0, 0
L 24.7052, -127.6123, 15.3942,  26.4784, -128.4643, 15.7968,  0, 0, 0
L 15.9143, -124.9995, 15.6737,  24.7052, -127.6123, 15.3942,  0, 0, 0
L 7.4189, -122.5389, 17.6176,  15.9143, -124.9995, 15.6737,  0, 0, 0
L 6.3916, -122.2096, 17.3145,  7.4189, -122.5389, 17.6176,  0, 0, 0
L 5.4971, -121.4900, 17.8209,  6.3916, -122.2096, 17.3145,  0, 0, 0
L 3.9969, -121.4502, 18.1695,  5.4971, -121.4900, 17.8209,  0, 0, 0
L 2.3359, -120.7606, 17.8816,  3.9969, -121.4502, 18.1695,  0, 0, 0
L 1.4646, -120.2562, 16.6536,  2.3359, -120.7606, 17.8816,  0, 0, 0
L 0.4318, -119.1763, 16.3485,  1.4646, -120.2562, 16.6536,  0, 0, 0
L -3.6561, -114.3930, 16.1276,  0.4318, -119.1763, 16.3485,  0, 0, 0
L -6.8864, -110.4276, 16.5994,  -3.6561, -114.3930, 16.1276,  0, 0, 0
L -7.6071, -109.4979, 16.8148,  -6.8864, -110.4276, 16.5994,  0, 0, 0
