L 72.0000, 339.0000, -84.0000,  72.0000, 337.0000, -84.0000,  0, 0, 0
L 71.0000, 341.0000, -88.0000,  72.0000, 339.0000, -84.0000,  0, 0, 0
L 48.0000, 391.0000, -88.0000,  71.0000, 341.0000, -88.0000,  0, 0, 0
L 50.0000, 392.0000, -91.0000,  48.0000, 391.0000, -93.0000,  0, 0, 0
L 52.0000, 392.0000, -91.0000,  50.0000, 392.0000, -91.0000,  0, 0, 0
L 53.0000, 393.0000, -90.0000,  52.0000, 392.0000, -91.0000,  0, 0, 0
L 55.0000, 392.0000, -90.0000,  53.0000, 393.0000, -90.0000,  0, 0, 0
L 57.0000, 392.0000, -92.0000,  55.0000, 392.0000, -90.0000,  0, 0, 0
L 59.0000, 391.0000, -89.0000,  57.0000, 392.0000, -92.0000,  0, 0, 0
L 61.0000, 392.0000, -90.0000,  59.0000, 391.0000, -89.0000,  0, 0, 0
L 61.0000, 393.0000, -91.0000,  61.0000, 392.0000, -90.0000,  0, 0, 0
L 63.0000, 393.0000, -92.0000,  61.0000, 393.0000, -91.0000,  0, 0, 0
L 64.0000, 394.0000, -92.0000,  63.0000, 393.0000, -92.0000,  0, 0, 0
L 66.0000, 394.0000, -91.0000,  64.0000, 394.0000, -92.0000,  0, 0, 0
L 67.0000, 394.0000, -92.0000,  66.0000, 394.0000, -91.0000,  0, 0, 0
L 68.0000, 395.0000, -92.0000,  67.0000, 394.0000, -92.0000,  0, 0, 0
L 69.0000, 397.0000, -92.0000,  68.0000, 395.0000, -92.0000,  0, 0, 0
L 69.0000, 399.0000, -92.0000,  69.0000, 397.0000, -92.0000,  0, 0, 0
L 70.0000, 401.0000, -91.0000,  69.0000, 399.0000, -92.0000,  0, 0, 0
L 70.0000, 403.0000, -91.0000,  70.0000, 401.0000, -91.0000,  0, 0, 0
L 71.0000, 405.0000, -90.0000,  70.0000, 403.0000, -91.0000,  0, 0, 0
L 71.0000, 407.0000, -90.0000,  71.0000, 405.0000, -90.0000,  0, 0, 0
L 64.0000, 408.0000, -89.0000,  71.0000, 407.0000, -90.0000,  0, 0, 0
L 62.0000, 408.0000, -88.0000,  64.0000, 408.0000, -89.0000,  0, 0, 0
L 54.0000, 409.0000, -88.0000,  62.0000, 408.0000, -88.0000,  0, 0, 0
L 44.0000, 409.0000, -88.0000,  54.0000, 409.0000, -88.0000,  0, 0, 0
L 42.0000, 409.0000, -89.0000,  44.0000, 409.0000, -88.0000,  0, 0, 0
L 41.0000, 408.0000, -90.0000,  42.0000, 409.0000, -89.0000,  0, 0, 0
L 30.0000, 402.0000, -91.0000,  41.0000, 408.0000, -90.0000,  0, 0, 0
L 29.0000, 401.0000, -91.0000,  30.0000, 402.0000, -91.0000,  0, 0, 0
L 16.0000, 410.0000, -87.0000,  29.0000, 401.0000, -91.0000,  0, 0, 0
L 15.0000, 410.0000, -87.0000,  16.0000, 410.0000, -87.0000,  0, 0, 0
L 12.0000, 420.0000, -87.0000,  15.0000, 410.0000, -87.0000,  0, 0, 0
L 12.0000, 422.0000, -88.0000,  12.0000, 420.0000, -87.0000,  0, 0, 0
L 11.0000, 424.0000, -91.0000,  12.0000, 422.0000, -88.0000,  0, 0, 0
L 11.0000, 425.0000, -91.0000,  11.0000, 424.0000, -91.0000,  0, 0, 0
L 12.0000, 426.0000, -91.0000,  11.0000, 425.0000, -91.0000,  0, 0, 0
L 14.0000, 429.0000, -91.0000,  12.0000, 426.0000, -91.0000,  0, 0, 0
L 15.0000, 431.0000, -92.0000,  14.0000, 429.0000, -91.0000,  0, 0, 0
L 16.0000, 432.0000, -91.0000,  15.0000, 431.0000, -92.0000,  0, 0, 0
L 17.0000, 433.0000, -91.0000,  16.0000, 432.0000, -91.0000,  0, 0, 0
L 19.2100, 442.9448, -89.0000,  17.0000, 433.0000, -91.0000,  0, 0, 0
L -19.0000, 410.0000, -88.0000,  -19.0000, 466.8060, -89.0000,  0, 0, 0
L -21.0000, 409.0000, -88.0000,  -19.0000, 410.0000, -88.0000,  0, 0, 0
L -71.0000, 409.0000, -88.0000,  -21.0000, 409.0000, -88.0000,  0, 0, 0
L -71.0000, 383.0000, -88.0000,  -71.0000, 409.0000, -88.0000,  0, 0, 0
L -71.0000, 379.0000, -90.0000,  -71.0000, 383.0000, -88.0000,  0, 0, 0
L -58.0000, 367.0000, -91.0000,  -71.0000, 379.0000, -90.0000,  0, 0, 0
L -57.0000, 366.0000, -91.0000,  -58.0000, 367.0000, -91.0000,  0, 0, 0
L -55.0000, 365.0000, -91.0000,  -57.0000, 366.0000, -91.0000,  0, 0, 0
L -55.0000, 359.0000, -89.0000,  -55.0000, 365.0000, -91.0000,  0, 0, 0
L -55.0000, 358.0000, -89.0000,  -55.0000, 359.0000, -89.0000,  0, 0, 0
L -56.0000, 355.0000, -88.0000,  -55.0000, 358.0000, -89.0000,  0, 0, 0
L -56.0000, 353.0000, -88.0000,  -56.0000, 355.0000, -88.0000,  0, 0, 0
L -57.0000, 351.0000, -87.0000,  -56.0000, 353.0000, -88.0000,  0, 0, 0
L -57.0000, 349.0000, -88.0000,  -57.0000, 351.0000, -87.0000,  0, 0, 0
L -57.0000, 348.0000, -90.0000,  -57.0000, 349.0000, -88.0000,  0, 0, 0
L -58.0000, 346.0000, -90.0000,  -57.0000, 348.0000, -90.0000,  0, 0, 0
L -58.0000, 347.0000, -90.0000,  -57.0000, 348.0000, -91.0000,  0, 0, 240
L -59.0000, 346.0000, -90.0000,  -58.0000, 347.0000, -90.0000,  0, 0, 240
L -60.0000, 345.0000, -89.0000,  -59.0000, 346.0000, -90.0000,  0, 0, 240
L 160.0000, 195.0000, -54.0000,  165.0000, 195.0000, -54.0000,  0, 0, 0
L 156.0000, 194.0000, -55.0000,  160.0000, 195.0000, -54.0000,  0, 0, 0
L 154.0000, 194.0000, -55.0000,  156.0000, 194.0000, -55.0000,  0, 0, 0
L 152.0000, 193.0000, -55.0000,  154.0000, 194.0000, -55.0000,  0, 0, 0
L 151.0000, 193.0000, -55.0000,  152.0000, 193.0000, -55.0000,  0, 0, 0
L 146.0000, 194.0000, -55.0000,  151.0000, 193.0000, -55.0000,  0, 0, 0
L 145.0000, 194.0000, -55.0000,  146.0000, 194.0000, -55.0000,  0, 0, 0
L 139.0000, 197.0000, -55.0000,  145.0000, 194.0000, -55.0000,  0, 0, 0
L 137.0000, 197.0000, -55.0000,  139.0000, 197.0000, -55.0000,  0, 0, 0
L 132.0000, 198.0000, -55.0000,  137.0000, 197.0000, -55.0000,  0, 0, 0
L 130.0000, 198.0000, -55.0000,  132.0000, 198.0000, -55.0000,  0, 0, 0
L 129.0000, 199.0000, -55.0000,  130.0000, 198.0000, -55.0000,  0, 0, 0
L 127.0000, 200.0000, -55.0000,  129.0000, 199.0000, -55.0000,  0, 0, 0
L 127.0000, 201.0000, -55.0000,  127.0000, 200.0000, -55.0000,  0, 0, 0
L 123.0000, 204.0000, -53.0000,  127.0000, 201.0000, -55.0000,  0, 0, 0
L 121.0000, 205.0000, -53.0000,  123.0000, 204.0000, -53.0000,  0, 0, 0
L 120.0000, 206.0000, -51.0000,  121.0000, 205.0000, -53.0000,  0, 0, 0
L 113.0000, 211.0000, -53.0000,  120.0000, 206.0000, -51.0000,  0, 0, 0
